 aspect_ratio | width | height | iso_639_1 |            file_path             | vote_average | vote_count | movie_id | image_type 
        0.698 |   600 |    860 | el        | /cYAlKzaLPQ4vNChTdm9t86uVnBH.jpg |        5.172 |          1 |   515001 | poster
        0.671 |   992 |   1479 | ko        | /vUDIREXlBiGT1WoKNVaV47gdtkA.jpg |        5.172 |          1 |   515001 | poster
        0.667 |  1000 |   1500 | en        | /jg1GSnSCjevt7wlN2tGanPnNKic.jpg |        5.172 |          1 |   515001 | poster
        0.667 |  1334 |   2000 | tr        | /hcd2gOgbf0n4ztzYZJgBYApbhxx.jpg |        5.172 |          1 |   515001 | poster
        0.676 |  1181 |   1747 | uk        | /kQOl3EuKMJxf42HRUxvUHdrMCst.jpg |        5.106 |          2 |   515001 | poster
        0.667 |  2000 |   3000 | pt        | /62zUEt0ZD5JyhVMdectfTu9qRXh.jpg |        5.106 |          2 |   515001 | poster
        0.671 |   956 |   1424 | ko        | /3qRoSGSt34sjw6MWLSlBCoJ3yyU.jpg |        5.106 |          2 |   515001 | poster
        0.671 |  1902 |   2835 | ko        | /esgstnaOengQx1TDbM3CiwyPmkI.jpg |        5.106 |          2 |   515001 | poster
        0.671 |   687 |   1024 | en        | /9UmkX9H24J4tFntlcxItUa8QbKx.jpg |        5.056 |          5 |   515001 | poster
        0.667 |  2000 |   3000 | de        | /dpoO5qyOGnrUfrP25DHmjBWGZQ1.jpg |        5.056 |          5 |   515001 | poster
        0.734 |  1175 |   1600 | fr        | /1jgFgWQJe75PgVa20RgHmVX53CY.jpg |        5.044 |          3 |   515001 | poster
        0.705 |   838 |   1189 | de        | /k5Sj5qsMCZ4Mrcn3dcY6e9Ybinv.jpg |        4.866 |          6 |   515001 | poster
         0.68 |  2000 |   2940 | sv        | /9nWBSSv05easW0QAVQzpy1k5toN.jpg |            0 |          0 |   515001 | poster
        0.685 |  2000 |   2920 | sv        | /wkRzUth7O2suK28GTJGZRjLtcxz.jpg |            0 |          0 |   515001 | poster
        0.667 |  2000 |   3000 | sk        | /v9eeik6EaIVLatkEEzhWrRDtLrM.jpg |            0 |          0 |   515001 | poster
